id	airline	tweet	label
60864	United	.@united stole Xmas - literally.  Bags gone missing, including gifts.  A little empathy goes a long way, but no one seems to give a sh*t.	0
164809	SouthWest	If you're an A lister on @SouthwestAir, but 10 minutes late due to TSA, you're a C lister. This demonstrates the failure of open seating.	1
17216	American	.@AmericanAir #hell #airline you assholes once again delayed my flights made me sit on the Tarmac for over and hour took my tiny roller bag	0
127478	United	@rayfawkes @united that sucks Ray! I hope it all works out fast!	0
168789	SouthWest	I miss @SkyMall... #Travel @SouthwestAir http://t.co/m1FXg9ZzrU	1
127498	AlaskaAir	"Then, ""I've been flying for 25 years with no problem. I'm your lucky charm."" @AlaskaAir emergency preparedness. Couldn't believe it. Smh"	1
134175	Delta	@DeltaAssist on DL6444 with family. 2 broken trays. 60 min delay. One unruly passenger standing up during take off.	0
105773	American	@hirschfieldj @AmericanAir had a friend in Dallas spend 3 hours on hold when AA Called THEM on a callback #goodluck	0
42621	AlaskaAir	The day we wrapped series on good service, @AlaskaAir has given worst I've seen. 24hrs at #yyc w/ 2 flight cancellations &amp; 0 communication.	0
128131	United	@AWW_REALLY ohh yeah..he has more friendlies to play bcos he never scores in a tournament..@united ii dnt giv a F.	1
77999	SouthWest	@SouthwestAir I booked a flight wth you guys and i want to cancel it for another city and date but I forgot the confirmation and never got	1
162285	United	Both @united and @USAirways are on my shit list today	0
138696	American	@AmericanAir is the worst airline I've ever dealt with. Your employees are the rudest, you are unhelpful and its going to take me almost	0
103458	American	@JensenAckles @AmericanAir your luck with planes is never goodðŸ˜‚ðŸ˜‚	1
49681	American	Guy next to me on @AmericanAir upset at flight attendant because he wants pasta and only steak is left. #preorder	1
100902	American	@AmericanAir I hate you	0
170489	SouthWest	@WayneCrane @Zedd @SouthwestAir @leebronbron @EncoreBeachClub ...maybe that's the problem...	1
84845	Delta	@aayoub @Delta @DeltaAssist I'm so sorry your sister &amp; her family had to suffer that. #Islamophobia follows us everywhere, it seems. :-(	1
100519	SouthWest	Come on @SouthwestAir I'm waiting on my click-n-save email.	1
58771	AlaskaAir	@AlaskaAir @SunLiquor boarding soon can't wait to try!  #iflyalaska	1
77512	JetBlue	"""this promotion has ended. Sorry you missed it"" -_-....oooh @JetBlue I was simply trying to #BreakTheIce :( #sadtweet"	1
67800	American	Did you hit the skies during the holidays? Dr. Goodall is in the Jan 2015 issue of American Way Mag on @AmericanAir. http://t.co/kFZpQF5ZWq	1
45100	VirginAmerica	@VirginAmerica thank you for switching the $35 a month plan to include unlimited talk time. It's comforting to have that in emergencies!	1
13352	United	@United spent 2 days in SFO airport hotel on my dime (&amp; no lounge access) received a $250 Voucher AFTER flight cancelled due to Pilot no sho	0
13872	American	Reminded why I never fly @AmericanAir worst experience ever. #rude I miss @JetBlue and @SouthwestAir	0
1917	United	Hey @united - @VirginAtlantic have just #cancelled #Christmas - no flight to Washington on 25/12 - any chance you've got space for two?	1
80486	SouthWest	@Imaginedragons @SouthwestAir I WOULD KILL	1
13545	United	@united First, you cancel my flight, then make me stow my carry-on and leave it in Chicago. This is why I fly @SouthwestAir.	0
36193	American	@AmericanAir conair - why did I have to pay for a ticket change yet I am now in the lounge waiting but my original flight is still boarding!	0
79812	VirginAmerica	@VirginAmerica  hi my booking number 25358443 ticket  9847556494902  name shyamala rao i want to cancel my itinerary without fine, how to do	1
17440	United	@HEELZiggler @united @taylorswift13 @Chilis this shit is getting hilarious!	0
137829	United	@united why is flight 358 delayed to SF? Please let me know of updated status	1
123693	Delta	@DeltaAssist Don't have tkt yet. I want to see if I pay with miles, do I receive a refund of the miles if I need to cancel?	1
123173	SouthWest	Never had a female pilot on a @SouthwestAir flight yet... Wondering what the ratio of male to female pilots is...	1
168492	United	@United Delay going on 3.5 hrs for maintenance. Funny how it keeps getting pushed 30 min every 30 min. Time for food vouchers. IAH E2	0
154812	American	Both of my flights have been cancelled or changed without warning this weekend. @AmericanAir you have failed miserably.	0
170355	SouthWest	@SouthwestAir I hoped you could take me home this weekend but no answers at BWI has driven me to Amtrak. Disappointed.	0
172505	United	@jaysonstreet I wouldn't want to be trapped on a fight with a screaming kid. That said @united http://t.co/WrzJC1xLLJ	0
13074	VirginAmerica	Ã¢Ëœâ€¦ @VirginAmerica Ã¢â‚¬Â¢ We just mood-lit Palm Springs again. It's never too early to start planning next...: We jus... http://t.co/NaFetlt0el	1
138997	AlaskaAir	Plane makes emergency landing in Seattle after worker heard trapped in cargo hold; worker 'appears okay' - @AlaskaAir	1
79074	Delta	@DeltaAssist the level of BS that you all have to deal with these days is disgusting. Hats off to taking care of that issue earlier. #Delta	1
77248	VirginAmerica	@USAirways posting the wrong terminal to my app boarding pass at JFK is pretty harsh. #missedflight shoulda flown @VirginAmerica	0
23499	United	@richardmarx @united Careful, they may kick you off the plane #likejetblue	1
69094	JetBlue	@JetBlue I love MINT...I will never fly the same again.  Thank you and please bring it to Logan...I'll book it all the time!	1
33650	United	@united I'm crying. We will lose $644 if we cancel our cruise but it costs too much to get the tickets. This is nuts. :(	0
49603	SouthWest	@southwestair flight #1891 over the #clouds seeing the #Sun over #GRR #GrandRapidsMichigan #danielgarza http://t.co/uaUhO4EnTk	1
3399	SouthWest	@SouthwestAir @dish I was on a non wifi flight yesterday. I missed my game :(	1
127672	American	Hey @AmericanAir: sitting on AA107 20 minutes after landing at JFK and door still not open. Couldn't you at least explain the problem to us?	0
86600	American	@AmericanAir We have and have gotten no response!	0
15441	United	"""Co-pilot's seat needs to be replaced.""  Can always count on @united to find new ways to screw up."	0
84016	Delta	@DeltaAssist I am waiting for your action you promised back in August. So far we have emails and promises but nothing else ref: 7674394001	0
95956	American	.@AmericanAir Hello! Just landed at ORD from BNA. Supposed to catch the 5:55pm AA86 to London! Wait for me! #please #fingerscrossed	1
23963	American	Ã°Å¸Ëœâ€š I can't...Ã¢â‚¬Å“@JLJeffLewis: What's missing? @americanair @USAirways #findjennisbag #hairclips http://t.co/AvWoMaFJSYÃ¢â‚¬Â	1
49076	VirginAmerica	@VirginAmerica if you cannot control the weather I will not be upset though.	1
95440	JetBlue	VISIT ORPHANS (MY CHILDREN SINCE I WAS IN INDIA IN 2011-13) AT http://t.co/cBcnIQ1eeW.  A YOUNG GIRL IS MISSING!  @JetBlue #FlyingItForward	1
49604	AlaskaAir	Another amazing #customerservice experience with @AlaskaAir today--acknowledging an issue without me even reaching out!	1
39827	American	@AmericanAir @USAirways I'd like my luggage now please guys! Lost between Philly and Newark, bag no 0037559719 I have a 7am meeting in NYC!!	0
114201	SouthWest	Flying @SouthwestAir this Wednesday! I can't wait to see my wife after 2.5 months! #RDU #OKC #ArmyBCT #anxious #army	1
160560	American	"@manuel_c @AmericanAir I know. I have ""stickers"" probably 3 year old which I have never been able to use."	0
123452	JetBlue	@AmericanAir poor excuse. I need 2 make 2 flights nxt mnth &amp; will avoid u &amp; @USAirways due 2 this ordeal. @jetblue, @Delta - here i come!	0
106097	United	@united I am stuck http://t.co/OhQLOxMuf2, sas on strike, need to get to Copenhagen, any suggestions	1
14111	SouthWest	Hey @SouthwestAir I see there is still a travel warning for MDW through Friday. We are supposed to fly there that morning. Should we cancel?	1
142955	Delta	@DeltaAssist Why is it over a 2 hr wait to speak with an actual person over the phone? A one way flight is costing me more than round trip	0
29174	United	@united I am sad that you cancelled my flight.  :(. How do I get home now?	0
98943	American	@AmericanAir 1416 cancelled? Can't get out for two days? No explanation?	1
43756	SouthWest	@Delta and @SouthwestAir, I am very disappointed in my flights over the past few days. #CancelledFlight #delays #gatechanges #lastminuteprob	0
18345	American	@AmericanAir Your flights are delayed so often its not even annoying anymore #goodwork.. its now #normal.... Im platinum btw	0
88625	JetBlue	@JetBlue what's the latest a flight can leave lgb? hoping my lgb -&gt; sfo flight doesn't get delayed so much it's canceled :/	1
112032	American	Been on hold for 4 hours w/ @AmericanAir - US Air- customer service need help! Longest customer service call in my 50+ year life.	0
147425	VirginAmerica	1 Hero-50 kids-0 shelter-See film Waiting for Mamu &amp; then HELP http://t.co/FReY1NAeKY #NepalEarthquake @VirginAmerica http://t.co/aOvWbVd6k6	1
165110	American	@wimgtr bad QA! /cc @AmericanAir	1
68602	JetBlue	My goal for 2015 is to visit at least 3 states I've never been to. #LetsTravel @JetBlue	1
125777	VirginAmerica	Despite a wind delayed 6hr 45 min return flight @VirginAmerica truly is the best domestic airline.  Push a button and wine arrives.	1
23353	United	I wonder when they're going to start phasing out propeller planes... I flew on a @united one... I hate those things! #scary	1
102222	SouthWest	"@SouthwestAir can't refund $393.77 f/ flight!!! ""No problem, just hold on to confirmation number"" customer service rep didn't say it expires"	1
58873	SouthWest	HOW @zackmassey. That never happens @SouthwestAir.	1
12793	SouthWest	@teenagesleuth @southwestair are you missing a party?	1
111123	JetBlue	@JetBlue hey! I'm on my way to jfk for flight 0213 to long beach. What are my chances of the flight being cancelled?	1
16927	American	"6 weeks 1 day and no response from @AmericanAir.  I guess they still have 20 days by their ""We get around to it when we feel like it"" ethic."	0
8379	SouthWest	@Feelmyflow @SouthwestAir @AlaskaAir agreed, I had a two hour delay this week, with southwest, no service then either	0
11566	American	"@AmericanAir it is extremely frustrating when you book a ""Preferred Seat"" to find out that it doesn't recline. DFW-SFO 17F next time tell me"	0
17069	VirginAmerica	@VirginAmerica can you give me the phone number to call about items lost on a VirginAmerica flight? Thanks!	1
130739	JetBlue	The worst flying experience I've ever had @JetBlue http://t.co/VnFoJMW0wY	0
136816	Delta	@DeltaAssist Hi. Am I able to cancel reservation F7Z2WE for a refund?	1
9599	American	@WeeklyChris @AmericanAir poor hahahaha	1
43950	American	@DeltaPoints @DeltaSegmentFly @Delta @AlaskaAir @AmericanAir sigh are you leaving?	1
153980	United	Currently experiencing a 3 hour @united delay from ord to lax. My worst with them was 4.5 hours. What's been your worst delay?	0
83637	JetBlue	@MMViverito I had similar problem w  @JetBlue last week. Best if u both DM and call (tho their hold times are nuts).	0
143719	Delta	@Delta @DeltaAssist bad inflight exp 2day. uncleaned &amp; disgusting seat pocket, broken window shade &amp; seat pushback Ã°Å¸ËœÂ¡Ã°Å¸â€˜Å½ http://t.co/2cesROoUZS	0
25825	American	@British_Airways  &amp; @AmericanAir YOU SUCK day 13 you still can't work together to get my bag to me! #frustrating #worsecustomerservice	0
122349	JetBlue	@sarahjoffs @JetBlue never, ever if you live in SLC.	1
146965	United	#ThankYou @United for being a sponsor of this year's #Cycle4LAsBEST! It's not too late to show your support: http://t.co/46A55bfAjM	1
104838	AlaskaAir	@AlaskaAir Great early flight up to Seattle today!  I hope that Korean Air is equally on...with a much longer leg than from SJC....	1
128712	American	I need to book my Iceland award on @AmericanAir but I don't have an account yet! Waiting patiently as I watch the availability disappear.	0
128067	JetBlue	Tweeting and watching college hockey at 35,000 feet. It's a hell of a time to be alive. @JetBlue is the best. NY here we come.	1
130212	SouthWest	Big SO to @SouthwestAir for being understanding and caring and, you know, HUMANISTIC about awful events that interfere with plans. Cheers!	1
149580	United	@united I am disappointed in the horrible self check in, staff with no personalities, stupid lines by group and the sucky wifi.	0
